Codigo_temporada	Codigo_competicion	Codigo_fase	Codigo_grupo	Codigo_equipo	Posicion	Puntos	Partidos_jugados	Partidos_ganados	Partidos_empatados	Partidos_perdidos	Goles_favor	Goles_contra	Nombre_temporada	Nombre_competicion	Nombre_fase	Nombre_grupo	Nombre_deporte	Nombre_categoria	Nombre_equipo	Nombre-Sexo	Nombre_distrito
2025	8949	9898	28146	181193	2	25.00	14	11	0	3	23	6	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL palom VB JUV FEM G1	VOLEIBOL	JUVENIL 	CD UNION VB AZUL	FEMENINO	Puente de Vallecas
2025	8949	9898	28146	180752	3	23.00	14	9	0	5	19	12	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL palom VB JUV FEM G1	VOLEIBOL	JUVENIL 	CV Getafe morado	FEMENINO	Puente de Vallecas
2025	8949	9898	28146	180760	4	22.00	14	8	0	6	18	16	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL palom VB JUV FEM G1	VOLEIBOL	JUVENIL 	VP MADRID AMARILLO	FEMENINO	Puente de Vallecas
2025	8949	9898	28146	180717	6	19.00	14	5	0	9	11	20	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL palom VB JUV FEM G1	VOLEIBOL	JUVENIL 	CDE Getafe Juvenil Rojo	FEMENINO	Puente de Vallecas
2025	8949	9898	28146	180706	5	19.00	14	5	0	9	14	20	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL palom VB JUV FEM G1	VOLEIBOL	JUVENIL 	CD LAS ROSAS A	FEMENINO	Puente de Vallecas
2025	8949	9898	28146	180820	7	16.00	14	2	0	12	7	24	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL palom VB JUV FEM G1	VOLEIBOL	JUVENIL 	CDV VALLECAS	FEMENINO	Puente de Vallecas
2025	8949	9898	28146	183868	8	16.00	14	2	0	12	5	26	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM VAL palom VB JUV FEM G1	VOLEIBOL	JUVENIL 	Escolapias Carabanchel 	FEMENINO	Puente de Vallecas
2025	8951	9907	28318	186155	3	6.00	4	2	0	2	11	17	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-A	FUTBOL SALA	INFANTIL 	CD LORETO	MASCULINO	Salamanca
2025	8951	9907	28318	186154	1	8.00	4	2	2	0	16	10	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-A	FUTBOL SALA	INFANTIL 	Arganzuela futsal D	MASCULINO	Salamanca
2025	8951	9907	28318	186151	2	7.00	4	2	1	1	14	8	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-A	FUTBOL SALA	INFANTIL 	Santa Susana	MASCULINO	Salamanca
2025	8951	9907	28318	186153	4	4.00	4	1	1	2	8	10	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-A	FUTBOL SALA	INFANTIL 	CD CALDEIRO "A"	MASCULINO	Salamanca
2025	8951	9907	28318	186152	5	3.00	4	1	0	3	11	15	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-A	FUTBOL SALA	INFANTIL 	Club Aguirre A	MASCULINO	Salamanca
2025	8951	9906	28297	182407	1	42.00	14	14	0	0	137	11	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	Santa Susana A	MIXTO	Salamanca
2025	8951	9906	28297	181985	2	33.00	14	11	0	3	68	39	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	A.D.C. FILIPENSES	MIXTO	Salamanca
2025	8951	9906	28297	181632	3	24.00	14	8	0	6	55	49	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	REAL COLEGIO NUESTRA SEÑORA DE LORETO	MIXTO	Salamanca
2025	8951	9906	28297	180868	4	21.00	14	7	0	7	58	48	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	ESCUELAS AGUIRRE A	MIXTO	Salamanca
2025	8951	9906	28297	183007	5	21.00	14	7	0	7	41	55	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	ATHLETIC FUTSAL 	MIXTO	Salamanca
2025	8951	9906	28297	181437	6	12.00	14	4	0	10	36	74	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	CD CALDEIRO "B"	MIXTO	Salamanca
2025	8951	9906	28297	181432	7	9.00	14	3	0	11	31	79	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	COIN	MIXTO	Salamanca
2025	8951	9906	28297	182663	8	6.00	14	2	0	12	26	97	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX  Gr-1	FUTBOL SALA	ALEVIN 	INTERGUINDALERA	MIXTO	Salamanca
2025	8951	9906	28309	182304	8	-3.00	14	12	1	1	58	23	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	COLEGIO CLARET	FEMENINO	Salamanca
2025	8951	9906	28309	183638	1	33.00	14	10	3	1	49	22	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	RECUERDO INFANTIL A	FEMENINO	Salamanca
2025	8951	9906	28309	182825	2	23.00	14	7	2	5	37	29	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	EM ALUCHE FS "X"	FEMENINO	Salamanca
2025	8951	9906	28309	182633	3	21.00	14	6	3	5	30	33	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	Club Aguirre	FEMENINO	Salamanca
2025	8951	9906	28309	180779	4	12.00	14	3	3	8	33	47	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	CDR LA PALOMA	FEMENINO	Salamanca
2025	8951	9906	28309	183293	5	10.00	14	2	4	8	18	48	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	JUAN DE LA CIERVA	FEMENINO	Salamanca
2025	8951	9906	28309	183639	6	8.00	14	2	2	10	29	43	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	RECUERDO INFANTIL B	FEMENINO	Salamanca
2025	8951	9906	28309	182101	7	5.00	14	4	2	8	32	41	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS INF FEM Único	FUTBOL SALA	INFANTIL 	A.D.C. FILIPENSES	FEMENINO	Salamanca
2025	8951	9906	29808	182526	1	40.00	14	13	1	0	100	8	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	Santa Susana F	FEMENINO	Salamanca
2025	8951	9906	29808	182128	2	33.00	14	10	3	1	103	17	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	COLEGIO CLARET	FEMENINO	Salamanca
2025	8951	9906	29808	182934	4	25.00	14	8	1	5	63	28	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	CLUB AGUSTINIANO FS	FEMENINO	Salamanca
2025	8951	9906	29808	182591	3	28.00	14	9	1	4	53	36	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	Club Aguirre	FEMENINO	Salamanca
2025	8951	9906	29808	182364	5	18.00	14	6	0	8	38	66	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	Dragonas de Lavapiès	FEMENINO	Salamanca
2025	8951	9906	29808	183635	6	13.00	14	4	1	9	42	62	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	RECUERDO ALEVIN A	FEMENINO	Salamanca
2025	8951	9906	29808	183636	7	3.00	14	0	3	11	15	95	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	RECUERDO ALEVIN B	FEMENINO	Salamanca
2025	8951	9906	29808	182470	8	.00	14	0	2	10	8	110	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE FEM  Único	FUTBOL SALA	ALEVIN 	PILARISTAS	FEMENINO	Salamanca
2025	8951	9907	28319	186159	1	9.00	3	3	0	0	16	4	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-B	FUTBOL SALA	INFANTIL 	COIN	MASCULINO	Salamanca
2025	8951	9907	28319	186158	2	6.00	3	2	0	1	5	8	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-B	FUTBOL SALA	INFANTIL 	A.D.C. FILIPENSES	MASCULINO	Salamanca
2025	8951	9907	28319	186157	3	3.00	3	1	0	2	9	7	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-B	FUTBOL SALA	INFANTIL 	INTERGUINDALERA	MASCULINO	Salamanca
2025	8951	9907	28319	186156	4	.00	3	0	0	3	2	13	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM SAL SAB FS INF MAS Grupo-B	FUTBOL SALA	INFANTIL 	Club Aguirre B	MASCULINO	Salamanca
2025	8951	9906	28300	181244	1	37.00	13	12	1	0	84	15	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS JUV MAS Único	FUTBOL SALA	JUVENIL 	Fs España sub-18	MASCULINO	Salamanca
2025	8951	9906	28300	181903	3	23.00	13	7	4	1	53	40	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS JUV MAS Único	FUTBOL SALA	JUVENIL 	CD LORETO	MASCULINO	Salamanca
2025	8951	9906	28300	183317	2	24.00	13	8	0	5	68	40	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS JUV MAS Único	FUTBOL SALA	JUVENIL 	Kodak FC	MASCULINO	Salamanca
2025	8951	9906	28300	182670	4	21.00	13	7	1	5	45	38	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS JUV MAS Único	FUTBOL SALA	JUVENIL 	Club Aguirre	MASCULINO	Salamanca
2025	8951	9906	28300	182993	5	17.00	13	5	2	6	41	43	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS JUV MAS Único	FUTBOL SALA	JUVENIL 	Arganzuela futsal A	MASCULINO	Salamanca
2025	8951	9906	28300	183895	6	10.00	13	3	1	9	27	51	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS JUV MAS Único	FUTBOL SALA	JUVENIL 	A.D. Birras y Rosas	MASCULINO	Salamanca
2025	8951	9906	28300	183391	7	.00	13	0	0	13	12	90	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS JUV MAS Único	FUTBOL SALA	JUVENIL 	DEPORTIVO PASAMONTE	MASCULINO	Salamanca
2025	8951	9906	28315	181594	1	42.00	14	14	0	0	96	16	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	REAL PATIO F.S.	MIXTO	Salamanca
2025	8951	9906	28315	181043	3	30.00	14	10	0	4	87	24	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	CD CALDEIRO "A"	MIXTO	Salamanca
2025	8951	9906	28315	182460	2	31.00	14	10	1	3	80	20	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	Santa Susana B	MIXTO	Salamanca
2025	8951	9906	28315	181140	4	28.00	14	9	1	4	50	46	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	ESCUELAS AGUIRRE B	MIXTO	Salamanca
2025	8951	9906	28315	182047	5	13.00	14	4	1	9	37	74	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	A.D.C. FILIPENSES B	MIXTO	Salamanca
2025	8951	9906	28315	182367	6	13.00	14	4	1	9	32	61	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	ESTRELLA C.F.	MIXTO	Salamanca
2025	8951	9906	28315	182975	8	3.00	14	1	0	13	26	92	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	LEOPOLDO ALAS	MIXTO	Salamanca
2025	8951	9906	28315	182250	7	5.00	14	1	2	11	22	97	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM SAL SAB FS ALE MIX Gr-2	FUTBOL SALA	ALEVIN 	CD LORETO	MIXTO	Salamanca
2025	8950	9902	28210	180198	1	31.00	16	15	0	1	649	379	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	Fustradas	FEMENINO	Retiro
2025	8950	9902	28210	178257	2	28.00	16	12	0	4	641	487	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	PRADOLONGO	FEMENINO	Retiro
2025	8950	9902	28210	178735	3	27.00	16	11	0	5	493	468	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	Y DESPUES LAS CAÑAS	FEMENINO	Retiro
2025	8950	9902	28210	177806	5	22.00	16	6	0	10	521	537	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	LAS CHICAS DEL ARO	FEMENINO	Retiro
2025	8950	9902	28210	179366	4	24.00	16	12	0	3	612	430	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	Mahouníficas	FEMENINO	Retiro
2025	8950	9902	28210	178171	6	20.00	16	6	0	9	509	517	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	Cervantes-Coronadas	FEMENINO	Retiro
2025	8950	9902	28210	179774	8	19.00	16	7	0	8	532	522	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	OLD STARS	FEMENINO	Retiro
2025	8950	9902	28210	179231	7	19.00	16	3	0	13	531	684	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	Baloncesto SMV	FEMENINO	Retiro
2025	8950	9902	28210	179304	9	16.00	16	0	0	16	411	875	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB TAR BC SEN FEM SF1 15-20h (1ª Fase)	BALONCESTO	SENIOR 	Las Cocos	FEMENINO	Retiro
2025	8950	9902	28237	183022	1	20.00	10	10	0	0	465	242	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ BC INF MAS	BALONCESTO	INFANTIL 	CDE BALONCESTO DOS MÁS UNO 	MASCULINO	Retiro
2025	8950	9902	28237	181156	2	17.00	10	7	0	3	357	292	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ BC INF MAS	BALONCESTO	INFANTIL 	REAL CANOE DAOIZ Y VELARDE	MASCULINO	Retiro
2025	8950	9902	28237	182787	3	16.00	10	6	0	4	250	246	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ BC INF MAS	BALONCESTO	INFANTIL 	Club Aguirre	MASCULINO	Retiro
2025	8950	9902	28237	181521	4	14.00	10	4	0	6	246	287	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ BC INF MAS	BALONCESTO	INFANTIL 	RC SANTA ISABEL 	MASCULINO	Retiro
2025	8950	9902	28237	182017	5	9.00	10	1	0	8	155	326	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ BC INF MAS	BALONCESTO	INFANTIL 	CDEBSMV INFANTIL	MASCULINO	Retiro
2025	8950	9902	28237	183055	6	8.00	10	2	0	7	223	303	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM RET SAB MAÑ BC INF MAS	BALONCESTO	INFANTIL 	Maristas Chamberí 	MASCULINO	Retiro
2025	8950	9903	29940	186196	5	.00	4	4	0	0	174	104	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo A	MINIBALONCESTO	ALEVIN 	ESCUELAS AGUIRRE	MIXTO	Retiro
2025	8950	9903	29940	186198	1	6.00	4	3	0	1	126	100	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo A	MINIBALONCESTO	ALEVIN 	RC SANTA ISABEL	MIXTO	Retiro
2025	8950	9903	29940	186199	3	2.00	4	1	0	3	104	139	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo A	MINIBALONCESTO	ALEVIN 	RC SANTA ISABEL B	MIXTO	Retiro
2025	8950	9903	29940	186195	2	4.00	4	2	0	2	128	130	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo A	MINIBALONCESTO	ALEVIN 	CDEBSMV ALEVÍN	MIXTO	Retiro
2025	8950	9903	29940	186197	4	.00	4	0	0	4	113	172	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo A	MINIBALONCESTO	ALEVIN 	Pumas Amador de los Ríos EMPD	MIXTO	Retiro
2025	8950	9903	29941	186204	1	6.00	4	3	0	1	97	71	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo B	MINIBALONCESTO	ALEVIN 	REAL CANOE N.C. DAOIZ Y VELARDE	MIXTO	Retiro
2025	8950	9903	29941	186202	2	6.00	4	3	0	1	114	37	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo B	MINIBALONCESTO	ALEVIN 	FUHEM MONTSERRAT	MIXTO	Retiro
2025	8950	9903	29941	186201	5	2.00	4	1	0	3	54	117	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo B	MINIBALONCESTO	ALEVIN 	CEIP San Isidoro	MIXTO	Retiro
2025	8950	9903	29941	186200	3	4.00	4	2	0	2	61	118	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo B	MINIBALONCESTO	ALEVIN 	CEIP JOSÉ ORTEGA Y GASSET	MIXTO	Retiro
2025	8950	9903	29941	186203	4	2.00	4	1	0	3	81	64	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	SEGUNDA FASE GRUPO 46 JDM	JDM RET SAB MAÑ MBC ALE MIX Grupo B	MINIBALONCESTO	ALEVIN 	Pumas Reina Victoria EMPD	MIXTO	Retiro
2025	8942	9870	27536	183760	1	35.00	14	13	0	1	35	7	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	RECUERDO 6 BLANCO	MIXTO	Chamartín
2025	8942	9870	27536	180770	2	33.00	14	11	0	3	33	9	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	SAN AGUSTIN AZUL	MIXTO	Chamartín
2025	8942	9870	27536	183469	4	24.00	14	7	0	7	24	18	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	CDE PARAISO D	MIXTO	Chamartín
2025	8942	9870	27536	183685	5	23.00	14	8	0	6	23	19	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	CEU SAN PABLO SANCHINARRO C	MIXTO	Chamartín
2025	8942	9870	27536	180864	3	25.00	14	9	0	3	27	15	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	Team Runnymede	MIXTO	Chamartín
2025	8942	9870	27536	183532	6	18.00	14	6	0	8	18	24	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	SAN AGUSTIN BLANCO	MIXTO	Chamartín
2025	8942	9870	27536	183353	7	6.00	14	2	0	12	6	36	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	COLEGIO ESTUDIANTES LAS TABLAS C	MIXTO	Chamartín
2025	8942	9870	27536	184249	8	-1.00	14	0	0	12	2	40	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 4 MIX	VOLEIBOL	ALEVIN 	 KCS La Moraleja Sports Club	MIXTO	Chamartín
2025	8942	9870	29823	180690	1	27.00	12	9	0	3	27	9	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 5 MIX	VOLEIBOL	ALEVIN 	CHV1995 Las Tablas	MIXTO	Chamartín
2025	8942	9870	29823	183677	2	24.00	12	8	0	4	24	12	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 5 MIX	VOLEIBOL	ALEVIN 	SANRA	MIXTO	Chamartín
2025	8942	9870	29823	180871	3	22.00	12	7	0	5	22	14	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 5 MIX	VOLEIBOL	ALEVIN 	ALDEAFUENTE	MIXTO	Chamartín
2025	8942	9870	29823	180933	4	21.00	12	8	0	4	21	15	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 5 MIX	VOLEIBOL	ALEVIN 	CLUB DEPORTIVO LORETO MADRID	MIXTO	Chamartín
2025	8942	9870	29823	180735	5	13.00	12	4	0	8	13	23	2025/2026	46 JUEGOS DEPORTIVOS MUNICIPALES	FASE GRUPO 46 JDM	JDM CHM SAB MAÑ VB ALE 5 MIX	VOLEIBOL	ALEVIN 	CD Norte	MIXTO	Chamartín
